model,model_name,method,method_name,requested_candidate_slots,n,q1_retained_score,median_retained_score,q3_retained_score,metric,simulation_chain,source_artifacts
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,23600,150,1.2853755250000001,1.353596,1.4442098749999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,23700,150,1.2878360250000001,1.353596,1.4448136999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,23800,150,1.2878360250000001,1.353596,1.4452669999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,23900,150,1.288759625,1.3541126999999999,1.4452669999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,24000,150,1.2907990250000001,1.3541126999999999,1.4452669999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,24100,150,1.2908784500000001,1.3541126999999999,1.4452669999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,24200,150,1.2908784500000001,1.3585280499999999,1.4452669999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,24300,150,1.2908784500000001,1.3585280499999999,1.4452669999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,24400,150,1.2908784500000001,1.36585355,1.4525798999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,24500,150,1.2908784500000001,1.36585355,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,24600,150,1.2908784500000001,1.36585355,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,24700,150,1.2911080500000001,1.36585355,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,24800,150,1.2914965999999999,1.36585355,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,24900,150,1.2914965999999999,1.36585355,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,25000,150,1.2914965999999999,1.37002275,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,25100,150,1.2914965999999999,1.37002275,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,25200,150,1.2914965999999999,1.37002275,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,25300,150,1.2914965999999999,1.3719926999999998,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,25400,150,1.2914965999999999,1.3719926999999998,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,25500,150,1.2914965999999999,1.3719926999999998,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,25600,150,1.2914965999999999,1.3719926999999998,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,25700,150,1.2914965999999999,1.3719926999999998,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,25800,150,1.2914965999999999,1.3719926999999998,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,25900,150,1.2914965999999999,1.3719926999999998,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,26000,150,1.2914965999999999,1.3719926999999998,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,26100,150,1.2917843250000001,1.3733284499999998,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,26200,150,1.2917843250000001,1.3733284499999998,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,26300,150,1.2917843250000001,1.3733284499999998,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,26400,150,1.2917843250000001,1.3733284499999998,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,26500,150,1.2917843250000001,1.3733284499999998,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,26600,150,1.2958516250000001,1.3733284499999998,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,26700,150,1.2958516250000001,1.3733284499999998,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,26800,150,1.2958516250000001,1.3744250999999998,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,26900,150,1.2958516250000001,1.3759685500000001,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,27000,150,1.2958516250000001,1.3759685500000001,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,27100,150,1.2958516250000001,1.3759685500000001,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,27200,150,1.2958516250000001,1.3759685500000001,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,27300,150,1.2958516250000001,1.3759685500000001,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,27400,150,1.3007289750000002,1.3778383999999999,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,27500,150,1.3007289750000002,1.3778383999999999,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,27600,150,1.3007289750000002,1.38003035,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,27700,150,1.3007289750000002,1.38003035,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,27800,150,1.3007289750000002,1.3820809999999999,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,27900,150,1.3007289750000002,1.3820809999999999,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,28000,150,1.3007289750000002,1.3825645500000001,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,28100,150,1.3007289750000002,1.3825645500000001,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,28200,150,1.3007289750000002,1.3825645500000001,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,28300,150,1.3007289750000002,1.3825645500000001,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,28400,150,1.3007289750000002,1.3825645500000001,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,28500,150,1.3007289750000002,1.3847398,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,28600,150,1.3015867750000001,1.3874966500000001,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,28700,150,1.308517175,1.3874966500000001,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,28800,150,1.308517175,1.3874966500000001,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,28900,150,1.308517175,1.3874966500000001,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,29000,150,1.308517175,1.3874966500000001,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,29100,150,1.308517175,1.3874966500000001,1.4550540000000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,29200,150,1.310437925,1.3894147999999999,1.457528975,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,29300,150,1.310437925,1.3894147999999999,1.457528975,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,29400,150,1.310437925,1.3898855499999998,1.457528975,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,29500,150,1.310437925,1.3898855499999998,1.4606254249999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,29600,150,1.3115334000000001,1.3903070500000001,1.4606254249999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,29700,150,1.315639225,1.3903070500000001,1.4606254249999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,29800,150,1.3190042749999999,1.3906121,1.4606254249999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,29900,150,1.3190042749999999,1.3906121,1.4653326499999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
02_lhs_latent256_seed42_best,LHS-256,cmaes,CMA-ES,30000,150,1.3218545750000001,1.3927974999999999,1.4653326499999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,100,150,0.681930225,1.0239379,1.2912543999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,200,150,0.72945324999999994,1.0239379,1.2912543999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,300,150,0.73573865500000002,1.0239379,1.2912543999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,400,150,0.73887356250000003,1.0239379,1.2912543999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,500,150,0.75011354249999995,1.03254175,1.2912543999999999,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,600,150,0.77237222500000002,1.03254175,1.2975861,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,700,150,0.7975224125,1.03254175,1.2975861,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,800,150,0.81972934000000008,1.03254175,1.2975861,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,900,150,0.85586820500000005,1.03254175,1.2975861,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,1000,150,0.86836775499999996,1.06183845,1.2975861,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,1100,150,0.87193070500000003,1.06183845,1.2975861,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,1200,150,0.87193070500000003,1.06183845,1.2975861,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,1300,150,0.87720145500000002,1.0642374999999999,1.2975861,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,1400,150,0.88843860250000006,1.0642374999999999,1.2975861,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,1500,150,0.89341761750000004,1.0642374999999999,1.2975861,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,1600,150,0.89458946750000001,1.0642374999999999,1.2975861,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,1700,150,0.89768248750000001,1.0672839999999999,1.2975861,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,1800,150,0.89768248750000001,1.0704273,1.2975861,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,1900,150,0.92687608749999995,1.0748202,1.2975861,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,2000,150,0.94289127750000001,1.0757873,1.2977931,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,2100,150,0.94289127750000001,1.0757873,1.2977931,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,2200,150,0.94539331999999998,1.07709465,1.3027920500000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,2300,150,0.94814129250000001,1.07709465,1.3027920500000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,2400,150,0.94814129250000001,1.07709465,1.3027920500000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,2500,150,0.94838620249999994,1.07709465,1.3027920500000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,2600,150,0.96251871,1.0880849000000001,1.3138701500000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,2700,150,0.97469845499999996,1.0905254,1.3138701500000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,2800,150,0.98514133000000004,1.0905254,1.3138701500000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,2900,150,0.99038005250000005,1.0978754500000001,1.3138701500000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,3000,150,0.99038005250000005,1.10984335,1.3138701500000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,3100,150,0.99157094750000008,1.10984335,1.3138701500000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
06_lhs_depth_seed42_best,LHS-depth,latent_ea,Latent EA,3200,150,1.006041175,1.1192177000000001,1.3138701500000001,"retained_best_so_far=max(best_score,seed_source_fitness)",eval-allcriteria.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json
