lso_series,lso_series_name,bucket_id,seed_rank,seed_dataset_idx,mini_retained_score,lso_retained_score,lso_minus_mini,group_n,mean_lso_minus_mini,sample_sd_lso_minus_mini,join_key,selection_policy,lso_simulation_chain,mini_simulation_chain,lso_source_artifacts,mini_source_artifacts,comparison_scope
transformer_lso,TransformerVAE-90 + latent EA,B1,3,2308,1.9376838999999999,1.8542018,-0.083482099999999893,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B1,4,2448,1.505387,1.4200721000000001,-0.085314899999999971,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B1,5,2457,1.9900637000000001,2.0293182999999999,0.039254599999999806,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B1,6,1943,1.4233425,1.7167984000000001,0.2934559000000001,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B1,7,2833,2.0512440999999999,1.7684504999999999,-0.28279359999999998,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B1,8,2779,1.6046134999999999,1.8806973,0.2760838000000001,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B1,9,2557,1.6118614,1.8460122999999999,0.23415089999999994,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B1,10,2214,2.1119891000000002,1.9808323999999999,-0.13115670000000024,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B1,11,2327,1.9353326,1.9143656,-0.020966999999999958,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B1,12,2851,1.9384534,1.7843960999999999,-0.15405730000000006,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B1,13,2538,1.1599143000000001,1.6218319999999999,0.46191769999999988,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B1,14,3617,1.9428277,1.9846858000000001,0.041858100000000009,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B1,15,10113,1.8945261,1.8497541,-0.044772000000000034,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B1,16,2095,2.0328921000000002,1.7326641,-0.30022800000000016,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B1,17,2156,2.2436875999999999,2.0678717,-0.17581589999999991,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B1,18,2147,1.8794630999999999,1.5550360999999999,-0.32442700000000002,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B1,19,2021,1.5429739,1.7669269999999999,0.22395309999999991,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B1,20,1911,1.0872975,1.5911767999999999,0.50387929999999992,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B1,21,9939,1.4392886,2.0017999,0.56251129999999994,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B1,22,2691,1.4784453,1.9110151,0.4325698,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B1,23,2449,1.1047552,1.9346317,0.82987649999999991,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B1,24,2124,1.2951846,1.4783769,0.18319229999999997,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B1,25,2571,1.7752764999999999,1.8807687,0.10549220000000004,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B2,1,2370,2.1315957999999999,1.5326865999999999,-0.59890920000000003,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B2,2,3256,2.0725304000000002,1.3375687000000001,-0.73496170000000016,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B2,3,2476,1.2708752000000001,1.6496527999999999,0.37877759999999983,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B2,4,3550,1.7216676,2.1031064000000002,0.38143880000000019,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B2,5,8198,1.3050424,1.5239098,0.21886739999999993,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B2,6,2002,2.0498390999999998,1.6707452,-0.37909389999999976,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B2,7,3180,1.9529931,1.3051817999999999,-0.64781130000000009,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B2,8,4174,1.5704997999999999,1.6100429999999999,0.039543200000000001,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B2,9,2075,1.4387466,1.6160403000000001,0.17729370000000011,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B2,10,3584,2.0864505000000002,1.9291299,-0.15732060000000025,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B2,11,2780,1.6765355,1.7500604,0.073524900000000004,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B2,12,3082,1.8305515999999999,1.7409133999999999,-0.089638200000000001,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B2,13,2118,1.5823757000000001,2.031568,0.44919229999999999,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B2,14,3163,1.8842983,1.7413879000000001,-0.14291039999999988,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B2,15,3336,2.237047,1.7035564999999999,-0.53349050000000009,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B2,16,2590,1.4119655,1.4073582,-0.0046072999999999809,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B2,17,3551,1.1000543,1.3959090999999999,0.29585479999999986,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B2,18,3699,1.7935302,1.9155458999999999,0.12201569999999995,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B2,19,10220,2.3511950000000001,1.5967707,-0.75442430000000016,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B2,20,2114,2.1594885000000001,1.6871807000000001,-0.47230780000000006,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B2,21,2979,1.6192224,1.9091159,0.28989350000000003,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B2,22,2598,1.4038587,1.4985093,0.094650600000000029,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B2,23,10260,1.3409925,1.8295846,0.48859209999999997,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B2,24,2084,1.4051849999999999,1.9764276999999999,0.57124269999999999,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B2,25,3444,2.2069909000000001,1.895346,-0.31164490000000011,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B3,1,9059,0.96364453999999999,1.9070442999999999,0.94339975999999992,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B3,2,5976,0.92284708999999998,1.8468405000000001,0.92399341000000013,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
transformer_lso,TransformerVAE-90 + latent EA,B3,3,4673,1.6528305000000001,1.9033245999999999,0.25049409999999983,150,0.080909055066666652,0.38373467768396941,"bucket_id,seed_rank,seed_dataset_idx",fixed configuration; no per-seed selection,eval-allcriteria.sim,eval-allcriteria-mini.sim;deterministic.sim;sample-period-2.sim;only-body.sim,jobs/gpu/*.csv; jobs/gpu/*.history.csv; jobs/gpu/*.details.json,final_benchmark.csv; final_benchmark.history.csv; jobs/cpu/*.details.json,cross-configuration descriptive contrast; not a controlled method effect
