model,model_name,epoch,training_epochs_planned,validation_exact_count,validation_n,validation_exact_percent,average_string_similarity_percent,selected_epoch,source_log
06_lhs_depth_seed42_best,LHS-depth,170,1200,358,2178,16.440000000000001,81.760000000000005,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,180,1200,408,2178,18.73,82.459999999999994,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,190,1200,381,2178,17.489999999999998,82.280000000000001,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,200,1200,415,2178,19.050000000000001,82.420000000000002,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,210,1200,424,2178,19.469999999999999,82.840000000000003,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,220,1200,424,2178,19.469999999999999,83.099999999999994,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,230,1200,414,2178,19.010000000000002,83.150000000000006,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,240,1200,442,2178,20.289999999999999,82.950000000000003,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,250,1200,441,2178,20.25,83.489999999999995,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,260,1200,427,2178,19.609999999999999,83.150000000000006,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,270,1200,426,2178,19.559999999999999,83.469999999999999,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,280,1200,458,2178,21.030000000000001,84.129999999999995,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,290,1200,430,2178,19.739999999999998,83.620000000000005,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,300,1200,393,2178,18.039999999999999,82.689999999999998,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,310,1200,459,2178,21.07,83.560000000000002,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,320,1200,469,2178,21.530000000000001,84.040000000000006,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,330,1200,439,2178,20.16,84.049999999999997,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,340,1200,472,2178,21.670000000000002,84.620000000000005,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,350,1200,463,2178,21.260000000000002,83.939999999999998,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,360,1200,457,2178,20.98,84.120000000000005,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,370,1200,475,2178,21.809999999999999,84.739999999999995,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,380,1200,451,2178,20.710000000000001,83.939999999999998,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,390,1200,443,2178,20.34,84.180000000000007,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,400,1200,451,2178,20.710000000000001,84.620000000000005,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,410,1200,475,2178,21.809999999999999,84.769999999999996,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,420,1200,507,2178,23.280000000000001,85.150000000000006,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,430,1200,497,2178,22.82,84.900000000000006,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,440,1200,472,2178,21.670000000000002,85.219999999999999,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,450,1200,480,2178,22.039999999999999,85.219999999999999,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,460,1200,430,2178,19.739999999999998,85.010000000000005,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,470,1200,481,2178,22.079999999999998,85.579999999999998,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,480,1200,449,2178,20.620000000000001,85.140000000000001,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,490,1200,501,2178,23,85.439999999999998,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,500,1200,489,2178,22.449999999999999,85.140000000000001,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,510,1200,474,2178,21.760000000000002,85.219999999999999,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,520,1200,498,2178,22.870000000000001,85.680000000000007,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,530,1200,512,2178,23.510000000000002,86,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,540,1200,516,2178,23.690000000000001,85.670000000000002,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,550,1200,496,2178,22.77,85.680000000000007,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,560,1200,489,2178,22.449999999999999,85.780000000000001,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,570,1200,509,2178,23.370000000000001,86.140000000000001,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,580,1200,499,2178,22.91,85.489999999999995,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,590,1200,520,2178,23.879999999999999,86.180000000000007,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,600,1200,511,2178,23.460000000000001,85.730000000000004,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,610,1200,507,2178,23.280000000000001,85.930000000000007,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,620,1200,536,2178,24.609999999999999,86.400000000000006,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,630,1200,550,2178,25.25,86.579999999999998,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,640,1200,560,2178,25.710000000000001,86.590000000000003,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,650,1200,525,2178,24.100000000000001,86.290000000000006,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,660,1200,524,2178,24.059999999999999,86.439999999999998,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,670,1200,532,2178,24.43,86.609999999999999,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,680,1200,558,2178,25.620000000000001,86.900000000000006,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,690,1200,536,2178,24.609999999999999,86.870000000000005,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,700,1200,525,2178,24.100000000000001,86.620000000000005,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,710,1200,551,2178,25.300000000000001,87.069999999999993,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,720,1200,558,2178,25.620000000000001,86.829999999999998,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,730,1200,517,2178,23.739999999999998,86.760000000000005,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,740,1200,550,2178,25.25,87.019999999999996,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,750,1200,525,2178,24.100000000000001,86.75,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,760,1200,548,2178,25.16,87.010000000000005,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,770,1200,551,2178,25.300000000000001,86.780000000000001,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,780,1200,546,2178,25.07,86.980000000000004,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,790,1200,529,2178,24.289999999999999,86.739999999999995,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,800,1200,525,2178,24.100000000000001,86.829999999999998,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,810,1200,536,2178,24.609999999999999,87.079999999999998,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,820,1200,545,2178,25.02,86.939999999999998,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,830,1200,564,2178,25.899999999999999,87.090000000000003,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,840,1200,582,2178,26.719999999999999,87.170000000000002,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,850,1200,547,2178,25.109999999999999,87.370000000000005,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,860,1200,565,2178,25.940000000000001,87.239999999999995,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,870,1200,546,2178,25.07,87.040000000000006,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,880,1200,562,2178,25.800000000000001,87.459999999999994,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,890,1200,560,2178,25.710000000000001,87.450000000000003,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,900,1200,520,2178,23.879999999999999,86.909999999999997,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,910,1200,544,2178,24.98,87.269999999999996,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,920,1200,588,2178,27,87.640000000000001,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,930,1200,589,2178,27.039999999999999,87.810000000000002,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,940,1200,566,2178,25.989999999999998,87.480000000000004,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,950,1200,590,2178,27.09,87.420000000000002,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,960,1200,555,2178,25.48,87.569999999999993,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,970,1200,575,2178,26.399999999999999,87.709999999999994,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,980,1200,531,2178,24.379999999999999,87.480000000000004,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,990,1200,553,2178,25.390000000000001,87.489999999999995,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,1000,1200,566,2178,25.989999999999998,87.569999999999993,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,1010,1200,513,2178,23.550000000000001,87.340000000000003,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,1020,1200,522,2178,23.969999999999999,87.420000000000002,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,1030,1200,599,2178,27.5,87.930000000000007,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,1040,1200,591,2178,27.129999999999999,87.780000000000001,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,1050,1200,583,2178,26.77,88.209999999999994,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,1060,1200,590,2178,27.09,87.829999999999998,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,1070,1200,588,2178,27,87.739999999999995,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,1080,1200,591,2178,27.129999999999999,88.140000000000001,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,1090,1200,569,2178,26.120000000000001,88.170000000000002,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,1100,1200,563,2178,25.850000000000001,87.939999999999998,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,1110,1200,584,2178,26.809999999999999,88.170000000000002,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,1120,1200,594,2178,27.27,88.209999999999994,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,1130,1200,578,2178,26.539999999999999,87.939999999999998,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,1140,1200,550,2178,25.25,87.480000000000004,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,1150,1200,597,2178,27.41,88.219999999999999,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,1160,1200,583,2178,26.77,88.200000000000003,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,1170,1200,605,2178,27.780000000000001,88.230000000000004,yes,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,1180,1200,550,2178,25.25,87.519999999999996,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,1190,1200,581,2178,26.68,88.219999999999999,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
06_lhs_depth_seed42_best,LHS-depth,1200,1200,583,2178,26.77,87.959999999999994,no,exports/f1_selected_10_ckpts_20260520_184738/06_lhs_depth_seed42_best/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,1,1200,0,2178,0,26.690000000000001,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,10,1200,88,2178,4.04,69.780000000000001,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,20,1200,218,2178,10.01,76.209999999999994,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,30,1200,257,2178,11.800000000000001,78.099999999999994,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,40,1200,248,2178,11.390000000000001,77.739999999999995,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,50,1200,251,2178,11.52,78.299999999999997,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,60,1200,275,2178,12.630000000000001,78.840000000000003,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,70,1200,276,2178,12.67,79.319999999999993,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,80,1200,263,2178,12.08,79.090000000000003,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,90,1200,274,2178,12.58,78.689999999999998,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,100,1200,266,2178,12.210000000000001,79.420000000000002,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,110,1200,271,2178,12.44,79.480000000000004,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,120,1200,285,2178,13.09,79.519999999999996,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,130,1200,249,2178,11.43,78.930000000000007,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,140,1200,291,2178,13.359999999999999,79.870000000000005,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,150,1200,296,2178,13.59,80.329999999999998,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,160,1200,276,2178,12.67,80.159999999999997,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,170,1200,258,2178,11.85,80,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,180,1200,311,2178,14.279999999999999,80.680000000000007,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,190,1200,289,2178,13.27,80.5,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,200,1200,297,2178,13.640000000000001,80.879999999999995,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,210,1200,329,2178,15.109999999999999,81.019999999999996,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,220,1200,297,2178,13.640000000000001,80.760000000000005,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,230,1200,289,2178,13.27,81.200000000000003,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,240,1200,300,2178,13.77,81.489999999999995,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,250,1200,323,2178,14.83,81.519999999999996,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,260,1200,326,2178,14.970000000000001,81.700000000000003,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,270,1200,326,2178,14.970000000000001,81.959999999999994,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,280,1200,327,2178,15.01,82.090000000000003,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,290,1200,333,2178,15.289999999999999,82.019999999999996,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,300,1200,336,2178,15.43,82.019999999999996,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,310,1200,348,2178,15.98,82.150000000000006,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,320,1200,325,2178,14.92,82.579999999999998,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,330,1200,325,2178,14.92,82.480000000000004,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,340,1200,358,2178,16.440000000000001,82.189999999999998,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,350,1200,364,2178,16.710000000000001,82.629999999999995,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,360,1200,353,2178,16.210000000000001,82.900000000000006,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,370,1200,371,2178,17.030000000000001,82.849999999999994,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,380,1200,358,2178,16.440000000000001,82.810000000000002,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,390,1200,384,2178,17.629999999999999,83.170000000000002,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,400,1200,380,2178,17.449999999999999,83.25,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,410,1200,365,2178,16.760000000000002,83.150000000000006,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,420,1200,365,2178,16.760000000000002,83.480000000000004,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,430,1200,373,2178,17.129999999999999,83.739999999999995,no,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
fitness_aware_lhs_seed42,Fitness-aware LHS,440,1200,398,2178,18.27,83.810000000000002,yes,exports/cluster_export_20260524_222538/models/f1_guided/fitness_aware_lhs_seed42/training.log
