dataset_idx,genotype,fitness,selected_manifest_source,bucket_id,seed_rank,dataset_count_metadata,exact_dataset_max_metadata
0,RXLXRCXXX,0.030101043517874997,no,,,10893,2.2952309520191614
1,"(QX(LCX), X)",0.056212966305046824,no,,,10893,2.2952309520191614
2,"r(XMcqXcX, X)",0.12213755573246177,no,,,10893,2.2952309520191614
3,CCXRQXLX,0.0840780970858915,no,,,10893,2.2952309520191614
4,rCfX XX,-0.009999999999960964,no,,,10893,2.2952309520191614
5,"(qqX(RRQCX), X)",0.10348294103423222,no,,,10893,2.2952309520191614
6,"(lX, RXRCXX)",0.064847095779278,no,,,10893,2.2952309520191614
7,"(qqXmcLX, X)",0.134445792921684,no,,,10893,2.2952309520191614
8,"(QX(CX), QX)",0.050038269653786646,no,,,10893,2.2952309520191614
9,"(XqCqXXXX, X)",0.17466549214425894,no,,,10893,2.2952309520191614
10,"(RRCX(X), RX)",0.05566330668097014,no,,,10893,2.2952309520191614
11,"(rqCXQXX, X)",0.13522886813446233,no,,,10893,2.2952309520191614
12,"(X, rcXXmqX)",0.060698509654934375,no,,,10893,2.2952309520191614
13,"r(X, rcXXX)",0.11586745782032247,no,,,10893,2.2952309520191614
14,CXRXX,-0.0014303857987896715,no,,,10893,2.2952309520191614
15,XcmLclQXX,0.04512276567404672,no,,,10893,2.2952309520191614
16,MXmCXQXCX,0.04749387324515044,no,,,10893,2.2952309520191614
17,"C(rX(X), X)",0.02448919844661458,no,,,10893,2.2952309520191614
18,(fMClXrX X),-0.004864979427865138,no,,,10893,2.2952309520191614
19,XqcXXX,0.04523149379981636,no,,,10893,2.2952309520191614
20,X,-0.009999999999999724,no,,,10893,2.2952309520191614
21,XrcXFXX,0.027589808020579695,no,,,10893,2.2952309520191614
22,XCXFqqCXXX,0.16834998365554724,no,,,10893,2.2952309520191614
23,"(QCmfXXX, X)",0.07385811480605721,no,,,10893,2.2952309520191614
24,XrcXXX,0.027586250813241973,no,,,10893,2.2952309520191614
25,qcXcX,-0.009999999999999702,no,,,10893,2.2952309520191614
26,RMcQXX,-0.008766405488882996,no,,,10893,2.2952309520191614
27,"(qXCXX(CX), X)",0.13643850234989324,no,,,10893,2.2952309520191614
28,"Q(XmCfX(X), X)",0.08461045354646565,no,,,10893,2.2952309520191614
29,"C(RXMX, X)",0.025638699295524862,no,,,10893,2.2952309520191614
30,"m(fLX, QXccX)",0.08120738951775007,no,,,10893,2.2952309520191614
31,"(X, rLXCX)",0.10738926934455667,no,,,10893,2.2952309520191614
32,"qXq(cXX, , )",0.04599877234976088,no,,,10893,2.2952309520191614
33,"((X), rlXrlXCX)",0.08957315330248992,no,,,10893,2.2952309520191614
34,"(X, ,qqFcXcX)",0.1030493220426089,no,,,10893,2.2952309520191614
35,"q(X, XrCXX,)",0.17748295442285783,no,,,10893,2.2952309520191614
36,C(RRX mX),-0.00711695132773272,no,,,10893,2.2952309520191614
37,"(CXqqX(,X), X)",0.13295496714083757,no,,,10893,2.2952309520191614
38,"Q(RXrcX, mX)",0.12319417458026322,no,,,10893,2.2952309520191614
39,"C(XrqCFXXX, X)",0.19713614044957609,no,,,10893,2.2952309520191614
40,cLXRXFX,0.007967094286193608,no,,,10893,2.2952309520191614
41,"(RCCXX, X)",0.05794829054529919,no,,,10893,2.2952309520191614
42,"(mMmRcXX, cX)",0.0373239800466594,no,,,10893,2.2952309520191614
43,XqqcXX,0.044029793069568036,no,,,10893,2.2952309520191614
44,XrrCXcQcX,0.12271493710093175,no,,,10893,2.2952309520191614
45,"(RXXCX, X)",0.03898297702686244,no,,,10893,2.2952309520191614
46,XRcfXQXXX,0.07369241385812224,no,,,10893,2.2952309520191614
47,qXrcXXmX,0.07062509465358065,no,,,10893,2.2952309520191614
48,"(XmX, cQXFXQX,)",0.10637500101173557,no,,,10893,2.2952309520191614
49,"(qX(qCX, X), cX)",0.06526944606515732,no,,,10893,2.2952309520191614
50,"(X, rcccXXX)",0.10763099627752166,no,,,10893,2.2952309520191614
51,XCCqFfqXX,0.07972736180291558,no,,,10893,2.2952309520191614
52,"(RCXX, X)",0.031076763322511476,no,,,10893,2.2952309520191614
53,"(qqXCXX, X,)",0.21798758506703303,no,,,10893,2.2952309520191614
54,"(QCQX(,XX), X)",0.38637735001841084,no,,,10893,2.2952309520191614
55,"(rcFX(X), qX)",0.007303182940530756,no,,,10893,2.2952309520191614
56,"r(X, qXCX)",0.12319417458026309,no,,,10893,2.2952309520191614
57,"(rCX(cX,), X)",0.0936536944650261,no,,,10893,2.2952309520191614
58,"(X(CQCXCXXX), X)",0.3089281248527477,no,,,10893,2.2952309520191614
59,qXfqCXmXX,0.07126214346128157,no,,,10893,2.2952309520191614
60,"(QX(CQXXX), X)",0.1615046948804366,no,,,10893,2.2952309520191614
61,fXFcrLXX,0.0367253554968833,no,,,10893,2.2952309520191614
62,CMXQcXX,0.0016848617082375298,no,,,10893,2.2952309520191614
63,"(QXfcX(X), X,)",0.19523216333514778,no,,,10893,2.2952309520191614
64,cXRlXQX,-0.006539075995487598,no,,,10893,2.2952309520191614
65,XcMQXQQcXcXX,0.2978617986862612,no,,,10893,2.2952309520191614
66,"(RcCmX(,X), XcX)",0.06643131200610009,no,,,10893,2.2952309520191614
67,"(CqX(XX), LX)",0.11433899183099465,no,,,10893,2.2952309520191614
68,"R(X, clFXX)",0.018792071751337524,no,,,10893,2.2952309520191614
69,XRQMFcXFCX,0.0565568547178046,no,,,10893,2.2952309520191614
70,"(QXX(X, rX), X)",0.31076672870396604,no,,,10893,2.2952309520191614
71,"(MX, qqXcXX)",0.12216580225178109,no,,,10893,2.2952309520191614
72,XXrMcXCLXX,0.11729964188102812,no,,,10893,2.2952309520191614
73,"c(RXL(RX), rMX)",0.0521079072897071,no,,,10893,2.2952309520191614
74,"RL(mXcXX, X)",0.16195214719510145,no,,,10893,2.2952309520191614
75,RcXcX,-0.0099999999994771,no,,,10893,2.2952309520191614
76,"(X, rqcXcLXX)",0.24812173865606102,no,,,10893,2.2952309520191614
77,"(RQX(CX), X)",0.09347302529968735,no,,,10893,2.2952309520191614
78,XLqccXX,0.07089553568829017,no,,,10893,2.2952309520191614
79,rLqXCXX,0.00929452644213601,no,,,10893,2.2952309520191614
80,"C(RmQXX, X)",0.05552568418505248,no,,,10893,2.2952309520191614
81,"(X, cqXcXX)",0.15781270834742805,no,,,10893,2.2952309520191614
82,"(XCQXccfX(fqX), X)",0.2887452865061364,no,,,10893,2.2952309520191614
83,"cX(QQcXLX, X)",0.09530540279135857,no,,,10893,2.2952309520191614
84,XrcqXXXX,0.05652849984046511,no,,,10893,2.2952309520191614
85,XqXfXCX,-0.009999999999999629,no,,,10893,2.2952309520191614
86,"(LMQQXcX, cX)",0.12462382493220557,no,,,10893,2.2952309520191614
87,XcQmXX,0.019297009045451508,no,,,10893,2.2952309520191614
88,"((QXCXX, ), rX)",-0.00039100395324501505,no,,,10893,2.2952309520191614
89,QFcMXRXXX,0.03420093536737468,no,,,10893,2.2952309520191614
90,XcXrcqXfXrX,0.17764142858868132,no,,,10893,2.2952309520191614
91,XXRcQcXXXX,0.2702298958787297,no,,,10893,2.2952309520191614
92,"(XQXcRfX(X), X)",0.2318821420861536,no,,,10893,2.2952309520191614
93,"qc(X, rfcXX)",0.09257447201063478,no,,,10893,2.2952309520191614
94,"Q(XrcmX(X), X)",0.10107644276408653,no,,,10893,2.2952309520191614
95,"(qX(XX,), XX)",0.1566130956018938,no,,,10893,2.2952309520191614
96,"(X, rCXmX)",0.007626231494146724,no,,,10893,2.2952309520191614
97,MXcXqXX,0.0059438420969349206,no,,,10893,2.2952309520191614
98,XXcQQXXXX,0.13384481217456667,no,,,10893,2.2952309520191614
99,"(,RX(RLcXX), X)",0.2289880643048078,no,,,10893,2.2952309520191614
100,XrCXqXX,0.060960816117325956,no,,,10893,2.2952309520191614
101,XrfCqXCX,0.09343076018656966,no,,,10893,2.2952309520191614
102,"(rCXCX, X)",0.0879964249622595,no,,,10893,2.2952309520191614
103,XrCfqlXX,0.03220248493072709,no,,,10893,2.2952309520191614
104,"(RLFX(cqX), X)",0.10796005562562264,no,,,10893,2.2952309520191614
105,"(qX(X,mX), XlX)",0.10657352930762388,no,,,10893,2.2952309520191614
106,XcqccXXXX,0.17038719931952645,no,,,10893,2.2952309520191614
107,XCQXX,0.020467404571355315,no,,,10893,2.2952309520191614
108,CqXCXCX,0.035466256041114544,no,,,10893,2.2952309520191614
109,"Q(fX, RcXcX)",0.13676284553242427,no,,,10893,2.2952309520191614
110,"(RQCXX(,X), X)",0.17502111367621986,no,,,10893,2.2952309520191614
111,RLCqXXrCXXX,0.17699355302780842,no,,,10893,2.2952309520191614
112,cXRFcXX,0.038742725387699156,no,,,10893,2.2952309520191614
113,"(XQXM(, X))",-0.00999806702066599,no,,,10893,2.2952309520191614
114,"(XX, RXCCXFX)",0.1503767519967828,no,,,10893,2.2952309520191614
115,"(lX, qmXXcX)",0.0648590946703154,no,,,10893,2.2952309520191614
116,"(L(QXCXX), cX)",0.13889639420524885,no,,,10893,2.2952309520191614
117,"(rX(rCX), X)",0.0474196850163551,no,,,10893,2.2952309520191614
118,"F(FqXQ(, X),)",-0.009999999998784965,no,,,10893,2.2952309520191614
119,"c(, RX(cX, ), X)",0.10581947585296843,no,,,10893,2.2952309520191614
120,"c(RcMXX, LX)",0.09261921444923507,no,,,10893,2.2952309520191614
121,"(rCXMX(CX), XX)",0.16274771803716823,no,,,10893,2.2952309520191614
122,XQCQFQXX,0.051450343204960426,no,,,10893,2.2952309520191614
123,"(XX, rcXcXX)",0.15792348899835146,no,,,10893,2.2952309520191614
124,"(FqXfMqCXX, X)",0.11063706495415532,no,,,10893,2.2952309520191614
125,"(,XqccXX FXX)",0.12514410359258316,no,,,10893,2.2952309520191614
126,XcMqXCXX,0.1386316164450371,no,,,10893,2.2952309520191614
127,"(cQXcX, CcXX)",0.0972021639914196,no,,,10893,2.2952309520191614
128,XcXcqXXX,0.08935097753563079,no,,,10893,2.2952309520191614
129,"LM(qXcXX, X)",0.12244105932891641,no,,,10893,2.2952309520191614
130,XrcqcXrMXXX,0.17000460655995467,no,,,10893,2.2952309520191614
131,cQXfLQXXX,0.04288730766109885,no,,,10893,2.2952309520191614
132,"(X, RcQcXcX)",0.14067870481244546,no,,,10893,2.2952309520191614
133,"(RRCXXX, qX)",0.11586745782032258,no,,,10893,2.2952309520191614
134,"(RfCX(XX), X)",0.0607018424866016,no,,,10893,2.2952309520191614
135,"(QQQXCXCX, X)",0.18100689468821032,no,,,10893,2.2952309520191614
136,"(rqX(CX), X)",0.12319180611256914,no,,,10893,2.2952309520191614
137,"(X, RQXRCX)",0.09347434464767962,no,,,10893,2.2952309520191614
138,MXQcXRXcX,0.13326358565759477,no,,,10893,2.2952309520191614
139,FQFXmCMlXRX,-0.009078642037174697,no,,,10893,2.2952309520191614
140,"(CX, QXCMXX)",0.09065241846882756,no,,,10893,2.2952309520191614
141,CXMQXX,-0.0014259477144711859,no,,,10893,2.2952309520191614
142,"q(XlcXX, LX,)",0.12527844338496577,no,,,10893,2.2952309520191614
143,XRQCXXcX,0.064556506477785,no,,,10893,2.2952309520191614
144,LXCqqXX,0.053663485347312974,no,,,10893,2.2952309520191614
145,XLccqXFX,0.07089553568829017,no,,,10893,2.2952309520191614
146,"(LCqXXX, LfX)",0.12462743523824807,no,,,10893,2.2952309520191614
147,"(XX, QcXFXX)",0.0886012352617939,no,,,10893,2.2952309520191614
148,XcMLXRRXcXX,0.17954481116140128,no,,,10893,2.2952309520191614
149,CXqXCCqXRX,0.10684816873074823,no,,,10893,2.2952309520191614
150,"cm(XX, LQXXX)",0.08831984116214929,no,,,10893,2.2952309520191614
151,"q(CXX,QmX )",0.03310807069911386,no,,,10893,2.2952309520191614
152,"(CQXCXX, XLX)",0.192301458191016,no,,,10893,2.2952309520191614
153,qXcXrcLmXXX,0.24268018206742445,no,,,10893,2.2952309520191614
154,XXrCqXXX,0.10347098508306961,no,,,10893,2.2952309520191614
155,"Q(RMCCX(CLX), X)",0.20771785048604757,no,,,10893,2.2952309520191614
156,XqcXXrXcX,0.10091300800381359,no,,,10893,2.2952309520191614
157,"RL(FXcXX, rX)",0.1620981943542379,no,,,10893,2.2952309520191614
158,RXXXXMQcmX,-0.009999997093026977,no,,,10893,2.2952309520191614
159,XcMXrXCLXX,0.1250025969840426,no,,,10893,2.2952309520191614
160,XXccQXXXXX,0.21684429107342948,no,,,10893,2.2952309520191614
161,"(QX(lCX), rX)",0.030403814327522666,no,,,10893,2.2952309520191614
162,CqmLXXqXCXX,0.16682183080610113,no,,,10893,2.2952309520191614
163,XRLccqmqXX,0.018954234307389593,no,,,10893,2.2952309520191614
164,rCqXfX,-0.008766304781661119,no,,,10893,2.2952309520191614
165,"(QXXCXLX, mX)",0.1584607984926617,no,,,10893,2.2952309520191614
166,"(CqX,qqXCXX)",0.2151933490964831,no,,,10893,2.2952309520191614
167,RqcXXLX,-0.009379798452033778,no,,,10893,2.2952309520191614
168,"(QXcXfcX, cX)",0.27427512732940024,no,,,10893,2.2952309520191614
169,XCXQXcXrX,0.15041340619472013,no,,,10893,2.2952309520191614
170,LXrqCLXXX,0.11914500388265632,no,,,10893,2.2952309520191614
171,"X(RXcFXrFX, X)",0.14353480057961795,no,,,10893,2.2952309520191614
172,XRRCMXCX,0.12234033418528745,no,,,10893,2.2952309520191614
173,"Cq((XcX), XXXX)",0.16736784915566635,no,,,10893,2.2952309520191614
174,McXRXX,0.0011766671807670894,no,,,10893,2.2952309520191614
175,CXLMqXqXX,0.03967875988064331,no,,,10893,2.2952309520191614
176,(QXccLcQXFXX),0.17381810500269937,no,,,10893,2.2952309520191614
177,"(fqXcXX, X)",0.07830415070600608,no,,,10893,2.2952309520191614
178,"RXq(MX,)",-0.009999999999589101,no,,,10893,2.2952309520191614
179,"(qCfXXX, rffX)",0.07949925834956496,no,,,10893,2.2952309520191614
180,"R(fX, QXCLX,)",0.14526932990765373,no,,,10893,2.2952309520191614
181,"M(rLXcX, QX)",0.07808571196388858,no,,,10893,2.2952309520191614
182,QXQCXXX,0.06438027743406173,no,,,10893,2.2952309520191614
183,rrXmCLX,-0.00703724393557503,no,,,10893,2.2952309520191614
184,RCQXX,-0.005510693915944617,no,,,10893,2.2952309520191614
185,RXRRccXqfLX,0.1335571358888156,no,,,10893,2.2952309520191614
186,"R(XqccXrX, MX)",0.11329911226217469,no,,,10893,2.2952309520191614
187,XcQXRCCXXX,0.11154863897030882,no,,,10893,2.2952309520191614
188,XrlqcXqXLmX,0.07893802109571921,no,,,10893,2.2952309520191614
189,"(cqXQX, X)",0.007306360578651929,no,,,10893,2.2952309520191614
190,XXCQXX,0.014378741963090502,no,,,10893,2.2952309520191614
191,CXRLQCXLX,0.14386952033917555,no,,,10893,2.2952309520191614
192,"(XX, QXCXX)",0.1433829848983482,no,,,10893,2.2952309520191614
193,XfCXXCqXfXX,0.0939353787027929,no,,,10893,2.2952309520191614
194,XCCXqqXLXCX,0.2727836012645453,no,,,10893,2.2952309520191614
195,QXRfcXXX,0.07060437572102456,no,,,10893,2.2952309520191614
196,"(QFCXX, qX)",0.031082486805970012,no,,,10893,2.2952309520191614
197,"q(RlfqCXXX, X)",0.04623593084766305,no,,,10893,2.2952309520191614
198,"(CqX((X), X), LXCX)",0.22206063543673057,no,,,10893,2.2952309520191614
199,rcQQmXXXX,0.017157005845517125,no,,,10893,2.2952309520191614
200,XQCXXXCXX,0.1910184685639286,no,,,10893,2.2952309520191614
201,cQXlXX,-0.009998937074202215,no,,,10893,2.2952309520191614
202,"(RcX(QX), X,)",0.0412022844492551,no,,,10893,2.2952309520191614
203,"(QQXCmXXX, QX)",0.17406647996615301,no,,,10893,2.2952309520191614
204,"(XrcmX(X), X)",0.020844950464143874,no,,,10893,2.2952309520191614
205,"(MQX(CX), lX)",0.04002549411445564,no,,,10893,2.2952309520191614
206,lqfXcX,-0.00999999999976805,no,,,10893,2.2952309520191614
207,XXClQLCXXX,0.10202811675695313,no,,,10893,2.2952309520191614
208,QXCXXcXcX,0.11708358776033938,no,,,10893,2.2952309520191614
209,mQmXcXCX,0.0158460958093756,no,,,10893,2.2952309520191614
210,"(RX(cLX), X)",0.10266567403081031,no,,,10893,2.2952309520191614
211,QLcXRcXMXX,0.14156443082817846,no,,,10893,2.2952309520191614
212,XXXRXXcX,-0.009993239350122208,no,,,10893,2.2952309520191614
213,"(Q(XcmX), QX)",0.07606550293218593,no,,,10893,2.2952309520191614
214,"(QLfXcfX(X), X)",0.11273018696472661,no,,,10893,2.2952309520191614
215,"X(RcX(RXX), X)",0.07889641611008416,no,,,10893,2.2952309520191614
216,"(QLXmCFfXX, X)",0.10238405200502128,no,,,10893,2.2952309520191614
217,"q(XcX, X)",0.05928836196216552,no,,,10893,2.2952309520191614
218,FXQccQcXXX,0.24708815863089773,no,,,10893,2.2952309520191614
219,c(RX cX),-0.0099999999994771,no,,,10893,2.2952309520191614
220,QXRcXfX,0.04531738803011544,no,,,10893,2.2952309520191614
221,CXQXrQX,-0.0014259477144711694,no,,,10893,2.2952309520191614
222,XCXqXXX,0.031518764169139214,no,,,10893,2.2952309520191614
223,CXXrfXfMXCX,0.02384873180130255,no,,,10893,2.2952309520191614
224,"r(X, qfcXcXX)",0.22894204263186102,no,,,10893,2.2952309520191614
225,"(rCCXX, RFX)",0.06801043224784101,no,,,10893,2.2952309520191614
226,"(CqXrCLXX, RX)",0.17971631217359332,no,,,10893,2.2952309520191614
227,QcXXX,-0.00980130360905775,no,,,10893,2.2952309520191614
228,"(RLXQmcXX, X)",0.11970266659477662,no,,,10893,2.2952309520191614
229,(cXQRQXXX),0.045691020341798845,no,,,10893,2.2952309520191614
230,QcXQXRX,0.01081272913946736,no,,,10893,2.2952309520191614
231,rqFFcXrX,-0.005494303111380176,no,,,10893,2.2952309520191614
232,XQCQXRCXX,0.12335287776357029,no,,,10893,2.2952309520191614
233,LXQCXXX,0.06053477617170314,no,,,10893,2.2952309520191614
234,XqcXqXClX,0.03694510398911236,no,,,10893,2.2952309520191614
235,"(QXCXXX, QXQX)",0.1299353315826528,no,,,10893,2.2952309520191614
236,rXqClXQqXCqX,0.07811399154124224,no,,,10893,2.2952309520191614
237,"r(cXL(XXX),cXX)",0.1514453506526527,no,,,10893,2.2952309520191614
238,"L(rX(XCX), X)",0.07788380588728189,no,,,10893,2.2952309520191614
239,rqcXX,-0.005510693915944617,no,,,10893,2.2952309520191614
240,"(CX, RQXcXcQX)",0.26120431544879513,no,,,10893,2.2952309520191614
241,"(LX, RXCCX)",0.08745986582805802,no,,,10893,2.2952309520191614
242,"(QCXX(X), X)",0.07385086466464887,no,,,10893,2.2952309520191614
243,"(rqqX(CCXX), XX)",0.20834052381442067,no,,,10893,2.2952309520191614
244,qXrFfCXX,0.045277212762000946,no,,,10893,2.2952309520191614
245,"qc(XcX, cXX)",0.10714043933427857,no,,,10893,2.2952309520191614
246,LXRcXQXqX,0.09089817977544666,no,,,10893,2.2952309520191614
247,(qXcX CXX),0.046207944375178105,no,,,10893,2.2952309520191614
248,XRRLcXRX,0.08258108597460503,no,,,10893,2.2952309520191614
249,"r(qXcqXX, X)",0.08226113386132441,no,,,10893,2.2952309520191614
250,QcXXXXX,0.006345235158567561,no,,,10893,2.2952309520191614
251,XRcXXcrX,0.038837989325747245,no,,,10893,2.2952309520191614
252,rXCMXrXXX,0.0152614165644721,no,,,10893,2.2952309520191614
253,"(CqXXXX, XX)",0.15474135788584736,no,,,10893,2.2952309520191614
254,"Qc(,XXFX, X)",0.10757957158005178,no,,,10893,2.2952309520191614
255,qXrLCXX,0.08667090823181388,no,,,10893,2.2952309520191614
256,XXRfLcQXXXX,0.18011134645357282,no,,,10893,2.2952309520191614
257,"C(fLQLXqX, X)",0.048389942012944165,no,,,10893,2.2952309520191614
258,"RMX(RQFX, )",-0.009999999999572165,no,,,10893,2.2952309520191614
259,XrrcLFXcqX,0.15902557477532656,no,,,10893,2.2952309520191614
260,XQ(cX FXCX),0.0522922600281984,no,,,10893,2.2952309520191614
261,"X(qqCXXMQX, X)",0.13588168478308893,no,,,10893,2.2952309520191614
262,"(X, XcqXXcXXX)",0.38405843544455204,no,,,10893,2.2952309520191614
263,QXRcQMXqX,0.05663203522131983,no,,,10893,2.2952309520191614
264,MXCqXRX,0.01929700904545148,no,,,10893,2.2952309520191614
265,"(crmX(X), X)",0.007303494131280544,no,,,10893,2.2952309520191614
266,"(CX, RXcXX)",0.06584999495844722,no,,,10893,2.2952309520191614
267,"(qXrcXX, rXX)",0.14068348687389995,no,,,10893,2.2952309520191614
268,"(qXM(X,), X)",0.07813276826326514,no,,,10893,2.2952309520191614
269,LXcQfXXLX,0.0854171969485711,no,,,10893,2.2952309520191614
270,"(X, qXXLCQX)",0.17459896066424352,no,,,10893,2.2952309520191614
271,"(QFFXcX, QX)",0.0761408689114937,no,,,10893,2.2952309520191614
272,"Q(qQX, CXX)",0.007306360578651925,no,,,10893,2.2952309520191614
273,XRCXX,0.020458177080654092,no,,,10893,2.2952309520191614
274,cXqXcXcXXX,0.2027112499402003,no,,,10893,2.2952309520191614
275,"(RQX(, X),)",-0.00633707215133449,no,,,10893,2.2952309520191614
276,CXRCCQXCLX,0.21257086129455688,no,,,10893,2.2952309520191614
277,"R(RXRCXX, X)",0.14232789523184955,no,,,10893,2.2952309520191614
278,XqcrXLX,0.08533121785339995,no,,,10893,2.2952309520191614
279,rXcqccqXX,0.09591728055001546,no,,,10893,2.2952309520191614
280,"(X, RmcXqcX)",0.08799642496225941,no,,,10893,2.2952309520191614
281,"(RXrCXXX, )",0.030783556408536424,no,,,10893,2.2952309520191614
282,FlCXQCQXX,0.057691920828043405,no,,,10893,2.2952309520191614
283,rXCXL RlmXX,0.0045949950481920425,no,,,10893,2.2952309520191614
284,(QXcXXX),0.021417110374887874,no,,,10893,2.2952309520191614
285,"qc(qXcX, qX)",0.111991063151655,no,,,10893,2.2952309520191614
286,XCQmlXX,0.005470034769006549,no,,,10893,2.2952309520191614
287,XC(X XqCXCXX),0.20271051552000632,no,,,10893,2.2952309520191614
288,XXXcQcXXXX,0.19134211687370348,no,,,10893,2.2952309520191614
289,lQXcXcX,0.009376863511637365,no,,,10893,2.2952309520191614
290,"(qX(, X), mmQX)",0.0697408560601446,no,,,10893,2.2952309520191614
291,"(qXXXCFX, rX)",0.09453653901721681,no,,,10893,2.2952309520191614
292,"r(XrFX(, rX), cX)",0.1802350412961439,no,,,10893,2.2952309520191614
293,XXrrCCXXLX,0.21527385443483762,no,,,10893,2.2952309520191614
294,cXRRXXMX,0.03904502617091971,no,,,10893,2.2952309520191614
295,"(X, rXXXCX)",0.03260710909155664,no,,,10893,2.2952309520191614
296,XrqcXcX,0.12234157314696285,no,,,10893,2.2952309520191614
297,Xq(cXQCXmX),0.053531095280556655,no,,,10893,2.2952309520191614
298,XRRCXCXX,0.08788668347771629,no,,,10893,2.2952309520191614
299,"(,QXcXX, rX)",0.19548473179175627,no,,,10893,2.2952309520191614
300,"q(X,XcXXXlX)",0.1356984772150236,no,,,10893,2.2952309520191614
301,"(RRCCX(XXX), X)",0.21953655227632957,no,,,10893,2.2952309520191614
302,RcmXqXcX,0.022720586984462027,no,,,10893,2.2952309520191614
303,"Q(RfXCXLXX, X)",0.09685164330910842,no,,,10893,2.2952309520191614
304,"rc(XqcX, FX)",0.07797255963373996,no,,,10893,2.2952309520191614
305,"(RRXL(cQX), X)",0.1232110639201335,no,,,10893,2.2952309520191614
306,"((qCXCXQX), XqXX)",0.2023071899430985,no,,,10893,2.2952309520191614
307,MXRmmXXcMX,-0.009999999999729286,no,,,10893,2.2952309520191614
308,cXqXqXX,0.023559753383021815,no,,,10893,2.2952309520191614
309,"(QXCXX, XfqfX)",0.07763356699577768,no,,,10893,2.2952309520191614
310,"R(X, RcXcX)",0.13675708626691688,no,,,10893,2.2952309520191614
311,cFLXrmXX,0.007138157109856171,no,,,10893,2.2952309520191614
312,rQXCXXX,0.021261851760195037,no,,,10893,2.2952309520191614
313,cXrrcXrcMXX,0.3709041172388568,no,,,10893,2.2952309520191614
314,"C(rLCX(X), X)",0.08583549301269043,no,,,10893,2.2952309520191614
315,"L(RfcX(fX), QX)",0.025000329668671935,no,,,10893,2.2952309520191614
316,"(CqqXLXXX, X)",0.1631011040737368,no,,,10893,2.2952309520191614
317,"RC(QXX, CXX)",0.09911218480963237,no,,,10893,2.2952309520191614
318,XRCXRLXX,0.05966693961326207,no,,,10893,2.2952309520191614
319,XXQCQCmXXXX,0.1949814637748841,no,,,10893,2.2952309520191614
320,"(XX, RRcLXXX)",0.15838708422416795,no,,,10893,2.2952309520191614
321,"X(qqXCCX(X), X)",0.3842517682416404,no,,,10893,2.2952309520191614
322,"FMXq(,X(, X))",0.06811866273109314,no,,,10893,2.2952309520191614
323,XRFcXfXX,0.03048428528600822,no,,,10893,2.2952309520191614
324,"(LQX(X,), X)",0.1591619580263867,no,,,10893,2.2952309520191614
325,XRCmQXXX,0.08624770496691019,no,,,10893,2.2952309520191614
326,"qX(lqX, X)",-0.009999997784602895,no,,,10893,2.2952309520191614
327,M(CmXQX X),-0.0014259477144711859,no,,,10893,2.2952309520191614
328,"(XfLqCXXXCX, X)",0.24024757798550878,no,,,10893,2.2952309520191614
329,XcXqXcXLXX,0.20200438185645522,no,,,10893,2.2952309520191614
330,"R((X(, (cLX), ), X))",0.10266567403080626,no,,,10893,2.2952309520191614
331,XcrqlcXXX,0.11426740100104016,no,,,10893,2.2952309520191614
332,XrCXCX,0.04910714801089889,no,,,10893,2.2952309520191614
333,rXFXXXCQX,-0.009999992799749051,no,,,10893,2.2952309520191614
334,XCXqXqXCqX,0.16379106704407528,no,,,10893,2.2952309520191614
335,XCqXqXQX,0.06929200491721496,no,,,10893,2.2952309520191614
336,cXXcqqXXX,0.11840476013831679,no,,,10893,2.2952309520191614
337,"XQ(XcXXX, rX)",0.19436287994764956,no,,,10893,2.2952309520191614
338,"c(X, QXX(X,))",0.10556912682851739,no,,,10893,2.2952309520191614
339,"(RCX(fX), X)",0.031076763322511476,no,,,10893,2.2952309520191614
340,"(QfXcX, X)",0.07598398161900953,no,,,10893,2.2952309520191614
341,"(cX ,RcXXX)",0.044940962824493697,no,,,10893,2.2952309520191614
342,RCXRXMcX,0.06534373731354265,no,,,10893,2.2952309520191614
343,"Q(RXf(, X), X)",0.12278123692150503,no,,,10893,2.2952309520191614
344,"(qCXMCX, X)",0.08800875026244395,no,,,10893,2.2952309520191614
345,XRcXXXCqX,0.02513985794568619,no,,,10893,2.2952309520191614
346,"(lqXC(X), X)",0.028174269423597565,no,,,10893,2.2952309520191614
347,rcqXX,-0.005510693915944617,no,,,10893,2.2952309520191614
348,"(XX, RXRCXX)",0.1462008499778289,no,,,10893,2.2952309520191614
349,"rc(X, XXX,)",0.05510249763663259,no,,,10893,2.2952309520191614
350,"(rXcXXX, XLXX)",0.15266645195098738,no,,,10893,2.2952309520191614
351,CQLfXlX,-0.009999999684638728,no,,,10893,2.2952309520191614
352,XcqqqXX,0.05145034320495227,no,,,10893,2.2952309520191614
353,CXCRCLXCmX,0.10676279630155791,no,,,10893,2.2952309520191614
354,FcXrLqLXcX,0.16501145880710227,no,,,10893,2.2952309520191614
355,RFlLXCX,-0.009999999999999324,no,,,10893,2.2952309520191614
356,"(QXcX, LFX)",0.07739265016371696,no,,,10893,2.2952309520191614
357,cXrc rcXXX,0.14971049674351355,no,,,10893,2.2952309520191614
358,XRRCCXMmX,0.09251498068334699,no,,,10893,2.2952309520191614
359,XrqCXXX,0.07286245528801222,no,,,10893,2.2952309520191614
360,XcFQcFXX,0.04985673608547893,no,,,10893,2.2952309520191614
